RH,LC_band1,LC_band2,LC_band3,Tmax,NDVI,Precipitation,API,Class
69.77235,66,31,2,28.1,0.3982299,0.73955685,317.84793,0
57.526302,63,0,37,29.9,0.41065446,0.2779806,276.2085,0
63.299232,72,0,28,29.3,0.376785,0.40691584,189.22879,0
58.846756,20,80,0,28.5,0.6640176,3.0868444,1296.7936,0
63.85444,63,37,0,26.4,0.039240338,3.970265,456.20795,0
78.28699,52,48,0,19.7,0.4779924,3.5969224,645.69104,0
56.607754,26,74,1,27.9,0.5773112,2.2557614,678.7506,0
58.42551,68,32,0,28.2,0.5956326,0.047882505,976.725,0
61.67686,85,2,13,30,0.3461672,0.5270555,130.04514,0
60.96537,51,0,49,29.6,0.19396757,0.012133596,106.71644,0
58.397118,23,75,2,28.6,0.4060566,0.86635697,362.12613,0
60.858,71,29,0,29.3,0.011200689,0.112321705,352.83942,0
69.72157,7,34,60,21.1,0.46863848,0.45324868,599.5452,0
76.76624,0,72,28,19.2,0.41329223,2.6776345,1654.5919,0
76.12006,55,45,0,24.7,0.54209965,3.1377013,757.59595,0
69.69371,10,89,2,26.4,0.4673799,3.604708,1009.7985,0
58.523674,34,66,0,27,0.6968536,0.77798754,610.44904,0
59.313526,55,45,0,28.6,0.15577486,0.1958058,660.9448,0
62.35194,19,39,42,27,0.50014436,1.6452818,871.3584,0
61.57926,98,1,1,29.7,0.36080083,0.13136928,134.37907,0
58.667778,41,50,9,29.5,0.43304828,0.7314784,291.21954,0
50.863586,56,44,0,30.1,0.5916523,0.15254994,560.3483,0
61.463318,94,5,1,28.1,0.23303425,0.10651087,969.4483,0
63.64523,22,58,21,26.5,0.34857488,3.7591493,1074.9572,0
60.225994,43,57,0,28.6,0.6173906,7.6030207,434.3482,0
49.203648,70,30,0,30.1,0.50683707,0.15624167,347.9687,0
66.675224,86,0,14,27.3,0.40611485,0.3494041,86.60652,0
65.56642,99,1,1,25.6,0.17005266,2.8233218,127.36211,0
58.680233,90,6,4,26,0.23269857,1.8700128,457.78204,0
57.31131,56,10,34,28.2,0.5059375,0.3683671,315.27423,0
56.790882,48,2,50,28.8,0.24141969,0.58466077,233.50864,0
55.86439,3,72,25,28.1,0.4657631,20.385954,1607.1803,0
67.35717,0,70,30,25.9,0.5332527,27.815813,1148.3925,0
61.350033,20,80,0,29.4,0.41681963,3.3785586,478.28918,0
65.87829,38,62,0,26.5,0.56701577,7.6177835,641.6593,0
56.970192,46,54,0,29.1,0.49604446,1.3425262,548.3802,0
56.404484,89,10,1,29.3,0.5108557,0.24220198,528.36127,0
58.58585,39,10,50,28.5,0.27386147,0.26945916,167.32288,0
46.39742,0,48,52,30.5,0.4146753,3.6188211,912.5576,0
42.37356,54,44,3,32.1,0.4083563,14.362085,1047.9867,0
56.331337,74,17,9,28.9,0.18442878,0.007827518,152.85904,0
52.944836,97,3,0,29.2,0.22836965,0.038804907,139.753,0
65.78528,54,46,0,25,0.559597,4.2561483,1033.7681,0
64.403824,13,54,33,26.2,0.6373996,8.37496,1089.7137,0
58.032413,5,62,34,24.5,0.66928047,2.2584033,804.9241,0
55.832153,29,48,23,27.1,0.5256697,2.9878106,1451.7687,0
60.067738,69,19,12,28.6,0.41763413,0.12942332,178.82555,0
57.838375,41,15,44,29.2,0.42151138,0.49622035,197.16162,0
62.51137,100,0,0,29.1,0.52491486,1.3828857,261.91776,0
64.43855,100,0,0,28.2,0.21409674,0.22660618,114.29877,0
89.18541,95,5,1,19.7,0.39466685,0.45313308,887.40765,0
62.61813,100,0,0,26.4,0.07104938,0.37820312,653.05896,0
63.93205,98,2,0,26,0.32875162,0.7759899,382.8041,0
59.18756,63,1,36,26.8,0.44396245,0,344.13373,0
62.900936,100,0,0,26.9,0.069435924,0.060645226,167.44424,0
56.077053,95,2,3,28.5,0.5157803,0.086782895,359.5925,0
50.266453,15,83,2,29.3,0.47947952,0.19545433,2376.2551,0
55.314896,93,7,1,28.3,0.4842806,0.22347927,533.55237,0
59.78266,85,9,5,27.4,0.14349699,0.015398894,207.3902,0
58.92011,81,19,0,25.4,0.48514804,0.51628834,1610.9591,0
55.5496,41,51,7,27.7,0.11240445,0.005741345,167.31473,0
65.0645,16,77,7,25.9,0.4749294,8.426108,1328.5464,0
63.38582,52,46,1,27.1,0.6749188,1.6265051,612.47797,0
62.262863,57,30,13,27.9,0.33781067,0.23048165,268.8795,0
56.789944,32,68,0,28.1,0.5480592,1.5825042,626.79877,0
65.69021,26,73,1,27.1,0.21712397,16.378506,1705.6509,0
57.633793,77,23,0,27.8,0.7211201,0.4996733,610.78186,0
58.093754,37,62,1,26.2,0.6551375,1.5468739,1047.1062,0
56.133595,63,37,0,29.3,0.04992134,0.62041503,688.7775,0
53.978012,61,36,3,29.3,0.33951738,0.09373677,465.46014,0
61.161842,66,34,0,28.2,0.57175916,8.795655,1607.1747,0
61.59975,86,2,13,28.3,0.29251012,0.09074036,138.61519,0
57.073406,44,34,22,28.3,0.13112704,2.4253392,321.84592,0
58.23584,55,9,36,27.3,0.3359504,1.8376112,169.51297,0
76.12276,35,61,4,22.3,-0.012012507,0.08539028,320.20746,0
60.943485,48,52,0,24.9,0.62550926,0.89776707,909.0492,0
65.07129,74,8,18,25.5,0.5267638,0,184.69739,0
82.905975,9,42,50,18.5,0.3696022,0.1545961,142.12624,0
66.47144,3,95,2,23.5,0.5250087,1.3555439,195.34686,0
80.7275,36,17,48,21.3,0.49253988,4.5933495,350.0654,0
76.197075,35,58,8,24.3,0.5912328,0.84038466,579.74036,0
61.600258,64,21,15,29.3,0.36958775,0.15248689,239.14406,0
58.571117,33,0,67,30,0.3131993,0.49632618,207.63539,0
65.00647,80,17,4,29.2,0.3241026,0.1193268,291.23215,0
57.946224,37,28,35,30,0.58075583,0.178059,716.70874,0
57.4407,100,0,0,30,-0.02515305,0.14530456,173.31372,0
56.922836,2,68,30,30,0.38158068,1.3580009,436.80927,0
58.068295,40,12,48,29.6,0.38830984,0.93228483,338.6829,0
65.734726,59,35,6,27.3,0.5931281,2.1914217,362.7811,0
63.80879,86,4,10,27.3,0.53756076,0.024809543,258.24536,0
85.61273,44,48,8,18.1,0.5359449,3.3360898,1574.5515,0
71.872246,73,27,0,24.8,0.52320856,3.198437,823.7382,0
60.614002,43,50,7,29.1,0.6230504,0.42577314,328.5029,0
66.84807,19,44,37,29.9,0.60973936,2.0927696,522.4708,0
64.849525,66,34,0,27,0.56249404,0.03819705,827.5578,0
63.073288,86,0,14,25.9,0.20641847,1.1559188,502.02917,0
75.06165,63,37,0,23.5,0.59094214,3.3661232,970.8932,0
63.010895,66,32,1,28.4,0.5088978,1.983153,541.5634,0
56.285175,74,26,0,29.3,0.5317188,0.16351746,419.11627,0
59.51659,69,1,31,31.3,0.3352918,2.9010842,248.21066,0
58.901073,81,19,0,31.5,-0.13910782,0.6052743,447.12265,0
89.24946,53,47,0,24.4,0.73760515,34.282806,1443.4093,0
79.67478,3,97,0,20.7,0.50444657,2.1446722,981.9065,0
76.622925,46,54,0,21.8,0.6381503,0.5543316,682.8262,0
64.6674,42,58,0,24.6,0.053701825,0.36970952,461.4967,0
68.240746,62,34,4,25.9,0.3957405,13.188479,851.2797,0
64.23,29,46,25,28.9,0.21197972,5.462983,325.37006,0
70.7731,17,82,1,24.6,0.6065666,5.069677,729.76135,0
55.840965,66,20,14,28.2,0.35541084,0.00246153,446.99893,0
62.33648,99,1,0,28.7,-0.038701333,0.000591991,324.8266,0
62.09052,100,0,0,28.5,0.5369095,0.41544423,539.95917,0
61.14553,44,56,1,27.2,0.67005765,3.4789774,615.0307,0
67.663635,5,84,10,24.3,0.58604294,6.095572,569.0912,0
69.70818,16,78,5,20.8,0.4604114,0.6552777,920.9881,0
68.4995,51,49,0,21.7,0.6286403,2.16848,833.3348,0
58.46387,51,32,17,26,0.59333944,0.038562518,348.25885,0
68.84564,28,33,39,24.2,0.40904182,0.024933886,295.4648,0
55.133343,68,28,3,29,0.4569446,0.25757095,273.41602,0
60.564064,99,0,1,27.8,0.58724755,0.6754165,420.99353,0
73.15852,18,77,4,25.8,0.6284264,1.6774083,664.6272,0
54.99202,43,57,0,30,0.48286095,0.058500547,349.973,0
56.797543,90,1,9,30.5,0.15515955,0.5793151,466.82443,0
61.789925,90,0,10,31,0.38565534,2.4466248,229.44508,0
56.30536,41,52,7,29.6,0.40801638,0.73726606,544.80194,0
66.34876,39,61,0,26.9,0.49717593,2.7085204,321.9387,0
53.598442,59,36,5,24.4,0.38776818,0.004263094,534.16846,0
73.357056,82,18,0,25.3,0.5225845,0.23869957,894.4479,0
62.042946,27,54,19,29.6,-0.18064818,1.1047819,986.9246,0
56.05432,93,5,2,31.2,0.212006,0.011974403,410.32996,0
70.5235,77,22,1,26,0.39707428,15.160018,1813.9977,0
79.58057,26,71,3,23,0.47004914,1.731938,1768.6721,0
54.697636,78,0,22,30.6,0.4475439,0.5502075,464.58508,0
78.806885,40,60,0,23.5,0.34984916,2.5718567,1311.239,0
58.02347,61,0,39,31.4,0.23795407,0.057703573,248.22682,0
57.305717,34,62,5,31.9,-0.018024163,0.0992287,164.40424,0
74.64455,98,2,0,27.3,0.052414358,2.175582,250.40288,0
75.413826,0,0,100,24.9,0.26083958,1.1342081,354.83133,0
73.23339,4,73,23,19.5,0.51472634,3.2544866,1081.7798,0
64.55045,90,3,7,24.6,0.6332114,1.283432,880.31714,0
58.455154,55,3,41,27.9,0.50280756,0.003173206,891.09784,0
66.06809,89,0,11,29.1,0.27222776,1.9752226,341.89407,0
66.41063,19,80,1,27.2,0.597049,2.5004125,856.84955,0
63.579365,65,32,3,28.7,0.5054231,0.7182098,331.8582,0
65.28432,33,67,0,26.1,0.56152976,0.67302096,872.4371,0
68.695885,62,21,17,29.7,0.51620054,2.1171434,394.86066,0
56.800655,88,6,6,30.9,-0.054748505,0.0969441,600.5087,0
56.147957,87,13,0,31.7,0.31609848,0.83415574,487.45288,0
62.9781,14,83,3,29,0.63585556,6.9451504,623.6474,0
58.9112,44,56,0,30.5,0.2837773,0.01490375,582.18555,0
